Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2022 Revenue/Yr,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2021 % Sales Growth,2020 % Sales Growth,2019 % Sales Growth,2022 Employees,2021 Employees,2020 Employees,2019 Employees,2021 % Employee Growth,2020 % Employee Growth,2019 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source ,
"AtoZDatabases","08/27/2024","02/27/2025","Oxford","","11323 Cotillion Dr","11323","","Cotillion","Dr","","Dallas","TX","75228","1910","David Jackson","David","","Jackson","Other Contacts","Male","3","","$239,000","11323 Cotillion Dr","11323","","Cotillion","Dr","","Dallas","TX","75228","1910","(469) 567-3740","N/A","N/A","Dallas","500,000 or more","Dallas-Fort Worth-Arlington, T","32.848453","-96.652823","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","235000","232650","209385","6.38","1.01","11.11","3","2","2","2","50.0","0.0","0.0","David","Jackson","Other Contacts","Male","Public Relations & Social Medi","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140019680426","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Friends of Faye","","10039 Estes Hill Ln","10039","","Estes Hill","Ln","","Conroe","TX","77302","4145"," ","","","","","","3","","$239,000","10039 Estes Hill Ln","10039","","Estes Hill","Ln","","Conroe","TX","77302","4145","(936) 522-6688","N/A","N/A","Montgomery","50,000 to 99,999","Houston-The Woodlands-Sugar La","30.270016","-95.424037","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","232500","206925","237964","7.53","12.36","-13.04","3","2","2","2","50.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140019364776","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","American Town Hall","","220 N Travis St","220","N","Travis","St","","Granbury","TX","76048","2164","Crystal Douglass","Crystal","","Douglass","Other Contacts","Female","3","","$239,000","220 N Travis St","220","N","Travis","St","","Granbury","TX","76048","2164","(682) 936-1200","N/A","N/A","Hood","25,000 to 49,999","Granbury, TX","32.4439927","-97.7895331","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2022","","","","66","250000","210000","231000","0","19.05","-9.09","0.0","3","3","2","","0.0","50.0","0.0","Crystal","Douglass","Other Contacts","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140032453298","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","North Texas Premier Soccer Association Inc","North Texas Premier Soccer Inc","903 N Bowser Rd Ste 300","903","N","Bowser","Rd","","Richardson","TX","75081","2868","Larry Hall","Larry","","Hall","President","Male","2","","$238,000","903 N Bowser Rd Ste 300","903","N","Bowser","Rd","","Richardson","TX","75081","2868","(972) 238-9668","N/A","N/A","Dallas","100,000 to 249,999","Dallas-Fort Worth-Arlington, T","32.956594","-96.714953","","Membership Organizations","","","No","8699001","Membership Organizations","7941001","Professional Sports Clubs","7941003","Professional Soccer Clubs","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","711410","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","711211","Sports Teams and Clubs","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","www.ntpsa.org","No","1984","","","","87","250000","227500","220675","200814","9.89","3.09","9.89","2","2","2","2","0.0","0.0","0.0","Larry","Hall","President","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132554194885","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Lake Air Tower HOA","","4924 Cobbs Dr","4924","","Cobbs","Dr","","Waco","TX","76710","2767"," ","","","","","","10","","$237,000","","","","","","","","","","","(254) 772-3221","N/A","N/A","McLennan","100,000 to 249,999","Waco, TX","31.54366","-97.194181","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2010","","","","89","250000","245000","198450","228217","2.04","23.46","-13.04","10","9","10","10","11.11","-10.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11132554611669","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Mission Bend Civic Association Club House","Mission Bend Civic Assn Club","15234 Corona Del Mar Dr","15234","","Corona Del","Dr","","Houston","TX","77083",""," ","","","","","","10","","$237,000","","","","","","","","","","","(281) 575-9563","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.6987241188256","-95.6561127404287","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","www3.senearthco.com","No","1993","","","","0","250000","260000","254800","239512","-3.85","2.04","6.38","10","10","10","10","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11132554603578","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Windmill Hill HOA","Windmill Hill Home Owners Assn","4572 Westchester Dr","4572","","Westcheste","Dr","","Waco","TX","76710","1333"," ","","","","","","3","","$237,000","4572 Westchester Dr","4572","","Westcheste","Dr","","Waco","TX","76710","1333","(254) 772-7750","N/A","N/A","McLennan","100,000 to 249,999","Waco, TX","31.55934","-97.199051","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","1984","","","","0","250000","217500","182700","190008","14.94","19.05","-3.85","3","3","3","3","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11132549023382","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Naaman Forest High School Football Booster","","2806 Green Oaks Dr","2806","","Green Oaks","Dr","","Garland","TX","75040","1997"," ","","","","","","3","","$237,000","2806 Green Oaks Dr","2806","","Green Oaks","Dr","","Garland","TX","75040","1997","(214) 232-6611","N/A","N/A","Dallas","100,000 to 249,999","Dallas-Fort Worth-Arlington, T","32.946641","-96.641196","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","205000","168100","169781","21.95","21.95","-0.99","3","3","2","2","0.0","50.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140020600373","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Marco A Lemus","","5535 Lawndale St","5535","","Lawndale","St","","Houston","TX","77023","3837"," ","","","","","","3","","$237,000","5535 Lawndale St","5535","","Lawndale","St","","Houston","TX","77023","3837","N/A","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.7270041569641","-95.3183259863762","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","Up to 999","","No","2021","","","","72","250000","200000","172000","194360","25.0","16.28","-11.5","3","3","2","2","0.0","50.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140022173906","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Oak Shadows HOA","","314 Rustling Leaves Ln","314","","Rustling L","Ln","","Bedford","TX","76021","4116","Selda Wright","Selda","","Wright","Manager","Female","2","","$236,000","314 Rustling Leaves Ln","314","","Rustling L","Ln","","Bedford","TX","76021","4116","(817) 428-2723","(817) 428-3999","N/A","Tarrant","25,000 to 49,999","Dallas-Fort Worth-Arlington, T","32.853587","-97.161882","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2005","","","","0","250000","212500","170000","168300","17.65","25.0","1.01","2","2","2","2","0.0","0.0","0.0","Selda","Wright","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132553158918","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","A&P Services","","4000 FM 866","4000","","Fm 866","","","Odessa","TX","79763","","Barbara Dirba","Barbara","","Dirba","Manager","Female","7","","$236,000","","","","","","","","","","","(432) 332-4300","N/A","N/A","Ector","100,000 to 249,999","Odessa, TX","31.7560698571425","-102.538035108072","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","5 to 9","Private","Yes","1,000 to 4,999","","No","2015","","","","78","250000","227500","229775","227477","9.89","-0.99","1.01","7","7","7","8","0.0","0.0","-12.5","Barbara","Dirba","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$2,500 to $7,499","","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11140005112349","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Bassmasters","","15824 Lomita Springs Dr","15824","","Lomita Spr","Dr","","San Antonio","TX","78247","5608"," ","","","","","","3","","$236,000","15824 Lomita Springs Dr","15824","","Lomita Spr","Dr","","San Antonio","TX","78247","5608","(210) 838-2223","N/A","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.5923181","-98.4051086","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2022","","","","72","250000","230000","186300","0","8.7","23.46","0.0","3","3","3","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140025105547","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Eco Center","","702 61st St","702","","61st","St","","Galveston","TX","77551","1082"," ","","","","","","3","","$236,000","702 61st St","702","","61st","St","","Galveston","TX","77551","1082","(409) 797-3958","N/A","N/A","Galveston","50,000 to 99,999","Houston-The Woodlands-Sugar La","29.2908018546053","-94.8391072502365","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","252500","227250","211342","-0.99","11.11","7.53","3","3","3","3","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140018866097","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Kyla Drozd Mem Scholarship","","114 High Meadow Ct","114","","High Meado","Ct","","Schulenburg","TX","78956","2293","Eric Tillery","Eric","","Tillery","Owner","Male","3","","$236,000","114 High Meadow Ct","114","","High Meado","Ct","","Schulenburg","TX","78956","2293","(361) 648-4051","N/A","N/A","Fayette","Up to 24,999","","29.6828","-96.93014","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","222500","244750","293700","12.36","-9.09","-16.67","3","3","3","3","0.0","0.0","0.0","Eric","Tillery","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11140018938475","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Brown & Brown Enterprises","","203 NW Loop 230","203","NW","Loop 230","","","Smithville","TX","78957","1825"," ","","","","","","2","","$235,000","203 NW Loop 230","203","NW","Loop 230","","","Smithville","TX","78957","1825","(512) 237-1095","N/A","N/A","Bastrop","Up to 24,999","Austin-Round Rock-Georgetown, ","30.0088973","-97.1612853","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2013","","","","83","250000","207500","199200","191232","20.48","4.17","4.17","2","2","2","2","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132543143470","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Klrjr Enterprises","","2201 Arbor St","2201","","Arbor","St","","Houston","TX","77004","6026"," ","","","","","","2","","$235,000","2201 Arbor St","2201","","Arbor","St","","Houston","TX","77004","6026","(713) 874-0001","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.724769","-95.374916","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2010","","","","83","250000","260000","210600","223236","-3.85","23.46","-5.66","2","2","2","2","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132544423657","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Icc Enterprises LLC","","3391 E Oak St","3391","E","Oak","St","","Goliad","TX","77963","4297","Carlos Guteirrez","Carlos","","Guteirrez","Owner","Male","3","","$235,000","3391 E Oak St","3391","E","Oak","St","","Goliad","TX","77963","4297","(361) 645-2151","N/A","N/A","Goliad","Up to 24,999","Victoria, TX","28.6719987","-97.3400401","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2009","","","","83","250000","230000","202400","226688","8.7","13.64","-10.71","3","3","3","3","0.0","0.0","0.0","Carlos","Guteirrez","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11132544888323","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Muslim Congress","","3803 Shadow Trace Cir","3803","","Shadow Tra","Cir","","Houston","TX","77082","5637","Ahsan Mirza","Ahsan","","Mirza","President","Male","10","","$235,000","3803 Shadow Trace Cir","3803","","Shadow Tra","Cir","","Houston","TX","77082","5637","(281) 556-0580","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.717698","-95.597589","","Membership Organizations","","","No","8699001","Membership Organizations","5099001","Durable Goods Wholesale","5092034","Wholesalers","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","423990","Other Miscellaneous Durable Goods Merchant Wholesalers","423920","Toy and Hobby Goods and Supplies Merchant Wholesalers","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","www.muslimcongress.org","No","2013","","","","93","250000","257500","280675","336810","-2.91","-8.26","-16.67","10","10","11","12","0.0","-9.09","-8.33","Ahsan","Mirza","President","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140000405417","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Fort Bend Corps","","1004 Blume Rd","1004","","Blume","Rd","","Rosenberg","TX","77471","4061","Mary Ojo","Mary","","Ojo","Other Contacts","Female","3","","$235,000","1004 Blume Rd","1004","","Blume","Rd","","Rosenberg","TX","77471","4061","(832) 363-3911","N/A","N/A","Fort Bend","25,000 to 49,999","Houston-The Woodlands-Sugar La","29.543899","-95.82908","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2016","","","","75","250000","232500","255750","273652","7.53","-9.09","-6.54","3","3","3","3","0.0","0.0","0.0","Mary","Ojo","Other Contacts","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140008165774","No","","","AtoZDatabases",
